MasterDataType,MainOrganizationId,OrganizationMainIndex,OrganizationId,GovernmentOfficeOrganizationAffiliation,OrganizationName,Alias,UnifiedSocialCreditCode,OrganizationOperationStatus,OrganizationOperationStatusCode,SuperiorSupervisoryOrganization,SuperiorSupervisoryOrganizationMainIndex,EconomicType,EconomicTypeCode,CivilAdministrativeDivisionDistrictCounty,CivilAdministrativeDivisionDistrictCountyCode,CivilAdministrativeDivisionStreet,CivilAdministrativeDivisionStreetCode,DetailedAddress,GeographicalLongitude,GeographicalLatitude,OrganizationPostcode,OrganizationContactTelephone,OrganizationEmail,OrganizationWebsiteDomain,MedicalInstitutionPracticingLicenseRegistrationNumber,HealthInstitutionOrganizationCode,HealthInstitutionCategory,HealthInstitutionCategoryCode,SecondaryOrganizationName,SecondaryOrganizationMainIndexNumber,SecondaryOrganizationType,SecondaryOrganizationTypeCode,ThreeLevelAccreditationGradeOfChineseHospitalsGrade,ThreeLevelAccreditationGradeOfChineseHospitalsGradeCode,OrganizationClassificationManagementType,OrganizationClassificationManagementTypeCode,SuperiorOrganization,SuperiorOrganizationMainIndexNumber,PersonInChargeName,PersonInChargeTelephone
组织机构主数据,,b0b3c7b3-9919-4d66-bf83-a3c2d51e2ae8,500000002536,县级,忠县花桥镇卫生院（忠县花桥镇计划生育生殖健康服务站）,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,520f85dd-f7d1-4f57-a4de-0afe55bb4c3a,500000002538,县级,忠县永丰镇卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1073c4a6-1a41-486b-b8bc-5351c6c8add4,500000002544,县级,忠县白公街道社区卫生服务中心,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1017dfde-db6d-4bcd-8db2-add178d89e99,500000002546,县级,忠县黄金中心卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,42c52689-9875-4447-a819-e7013f023feb,500000002550,县级,忠县洋渡镇卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,61c9dcab-a97b-4193-8e1a-8f338e32326a,500000002554,县级,忠县石子乡卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a48a9c65-72a8-4885-9393-e5be95aea591,500000002558,县级,忠县涂井乡卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8b04bb77-4a9d-4a5c-b8b8-c3178e7e2452,500000002560,县级,忠县新立中心卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f3507160-4771-4a07-a3c3-51fa465fa9c4,500000002564,县级,忠县双桂镇卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4d9bd284-5b16-423b-b13e-f16240f8e960,500000002570,县级,忠县东溪中心卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,59d9736a-501a-4253-bfae-c495919bc13f,500000002572,县级,忠县磨子土家族乡卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,29e7e107-84c1-4bb1-ac1e-d4e7acadf36c,500000002574,县级,忠县复兴镇卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c6dc6dda-2b8a-46db-ab35-d18382141600,500000002576,县级,忠县兴峰乡卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,17d6197f-b7e6-423a-a534-342b43aef0c0,500000002580,县级,忠县石黄镇卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4ebe5c74-d28c-4712-bc55-fbc5cc314770,500000002582,县级,忠县野鹤镇卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,27b142da-90a9-4ba3-8554-54c6e0226f88,500000002584,县级,忠县金声乡卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8dd2ee57-552b-420d-86e0-7967c5a39ea5,500000002590,县级,忠县金鸡镇卫生院,,,,,,,,,忠县,500233,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,34c0abd4-2a72-4d87-94b0-abefc124cff8,500000002594,区级,重庆市开州区岳溪镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6a65a124-4bd6-4d92-843e-1751e46ff402,500000002596,区级,重庆市开州区丰乐街道社区卫生服务中心,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f0b40cfe-9ed4-45ab-b2bf-893095264187,500000002598,区级,重庆市开州区大德镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a1c59d44-1ebc-4a97-98b5-a007fe7dbc96,500000002600,区级,重庆市开州区汉丰街道社区卫生服务中心,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,28f4a9a3-c6cc-4025-8b71-336273ed9015,500000002602,区级,重庆市开州区正安街道社区卫生服务中心,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c6e0faa9-90de-467b-88af-c5568c31a90e,500000002604,区级,重庆市开州区河堰镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,69950ede-5ab5-42c3-ac88-2c8bd14ccc86,500000002606,区级,重庆市开州区赵家街道社区卫生服务中心,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9420fafc-dc53-4193-84e8-dd53f8f7179e,500000002608,区级,重庆市开州区温泉镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2bd06457-e350-4505-bd8d-556255fcf33d,500000002610,区级,重庆市开州区文峰街道社区卫生服务中心,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,fa334c94-cf62-4c78-a40d-e9dbbb4aa71f,500000002612,区级,重庆市开州区云枫街道社区卫生服务中心,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,84d12292-0889-48e8-a15f-3694de6c6d52,500000002614,区级,重庆市开州区渠口镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,18a5d1e2-b515-44b9-9e9c-c26cb3508965,500000002616,区级,重庆市开州区铁桥镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,da23f952-2298-465f-b637-2bf79f25fc7d,500000002618,区级,重庆市开州区竹溪镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,01e07126-ada0-4d6c-a0b6-aa60dbcd85af,500000002620,区级,重庆市开州区紫水乡卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,35b7fc44-ef8d-4144-86c5-056ffe8f8cb9,500000002622,区级,重庆市开州区义和镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4b285b90-c455-4ec1-a666-e2d481b1cb7b,500000002624,区级,重庆市开州区临江镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,eca600c6-0419-4b7a-ab85-1d8d92766fda,500000002626,区级,重庆市开州区南门镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0c039a1d-1ec6-4120-8c0f-8018886625db,500000002628,区级,重庆市开州区敦好镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9d8c58fa-416f-416c-9767-dc4ebfc4259e,500000002630,区级,重庆市开州区麻柳乡卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3aca6531-311f-4de8-b7f6-25db85b453b4,500000002632,区级,重庆市开州区高桥镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3e416415-ba09-4075-a015-ff3cfdf890bc,500000002634,区级,重庆市开州区天和镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,252b9ede-52d1-4500-98cf-2c194e159d89,500000002636,区级,重庆市开州区三汇口乡卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,398dce94-ea4b-4c26-89c6-906392afc5f0,500000002638,区级,重庆市开州区金峰镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d6cbf4dd-4ae6-4197-8fad-a89847b1abd8,500000002640,区级,重庆市开州区厚坝镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1514ed64-1cda-42d9-b7aa-3e1b8812a8a0,500000002642,区级,重庆市开州区和谦镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,734ae084-466c-4aeb-a801-9e60ab0cc9a2,500000002644,区级,重庆市开州区郭家镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bcabd36e-aa3d-4576-b1cf-1c74b522c6ea,500000002646,区级,重庆市开州区五通乡卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,239f3d8c-5d40-40a1-b502-4a38115389c4,500000002648,区级,重庆市开州区白桥镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,18d29149-7784-4b56-a4c0-3e6ed7e4d8ae,500000002650,区级,重庆市开州区巫山镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c37f50b2-29ae-4634-ad4a-8d2109744b27,500000002652,区级,重庆市开州区南雅镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,05faeb2c-4406-4279-85b0-d873a8a09037,500000002654,区级,重庆市开州区大进镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1c1955aa-ec0d-4f9d-85de-a5dc99f5473d,500000002658,区级,重庆市开州区谭家镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,243bc4cf-27de-4fd0-963d-d0b1c8c59b95,500000002660,区级,重庆市开州区关面乡卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6e01e78f-f5d9-468f-8c67-155bc489fc5f,500000002662,区级,重庆市开州区满月镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d8e73bf7-7c93-4552-b93b-2cce69c0892d,500000002664,区级,重庆市开州区雪宝山镇卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,afff2730-1237-4c50-a6bb-55b7efa5191b,500000002666,区级,重庆市开州区中和镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,73845294-549b-4d5b-8157-33e2d6cc35e9,500000002668,区级,重庆市开州区长沙镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a85028a3-df4b-494e-a8af-53c287aaa6f1,500000002670,区级,重庆市开州区九龙山镇中心卫生院,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b3c314b4-33a0-487b-b4c9-becc26b4dbf6,500000002672,区级,重庆市开州区白鹤街道社区卫生服务中心,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0f147925-81f3-49b9-aac5-73e8681f12cf,500000002676,县级,云阳县龙角镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1881cf94-cce1-4f6d-a09f-292720551a89,500000002680,县级,云阳县蔈草镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,781b56a5-670e-4596-b6b5-8799b8507d54,500000002682,县级,云阳县宝坪镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0aa87c08-6a02-477d-8ccd-821e9ada1929,500000002686,县级,云阳县泥溪镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,da39e211-3b05-447c-b08d-67136bed8564,500000002692,县级,云阳县清水土家族乡卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e2e3f7e8-7258-4fb2-9ef4-1e9f88dbf51d,500000002694,县级,云阳县耀灵镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1b0b308b-dbe3-4ce8-86db-b52a5d0e2c5c,500000002698,县级,云阳县故陵镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,27c535f8-6e76-453c-9564-921641292981,500000002702,县级,云阳县后叶镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5a723490-c7d2-4b9b-933f-43023fe116d8,500000002704,县级,云阳县路阳镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,48dd725c-42ff-4be5-a5cd-5953ab519ec8,500000002706,县级,云阳县农坝镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6c389f34-b04d-44ec-ac36-43ea69474f6e,500000002710,县级,云阳县南溪镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,aed05e74-8a28-45c4-9449-7b972d8be0aa,500000002720,县级,云阳县鱼泉镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b041f7ba-157d-4399-9e2c-eb904ed0ea83,500000002724,县级,云阳县石门乡卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5485e877-3db8-4269-a710-b2aae549bd7a,500000002728,县级,云阳县云安镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,305a06ed-1d33-4763-8b04-a2e7afbc48b6,500000002730,县级,云阳县双江街道社区卫生服务中心,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6a88d1a4-5790-4c86-8a0b-745d936ec3ce,500000002732,县级,云阳县妇女儿童医院（云阳县妇幼保健院、云阳县双江人民医院）,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f3e84a35-3c0f-4c26-b4c7-d507bc4f48de,500000002734,县级,云阳县黄石镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d5a45b7c-1a6f-436a-937a-39a960f49e80,500000002736,县级,云阳县水口镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9ed7e4ac-fa6e-4d8c-9aa6-cd1afcfb1d91,500000002738,县级,云阳县巴阳镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,aec9edd0-dfad-4c20-afb5-f935990a8db1,500000002744,县级,云阳县人和街道社区卫生服务中心,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3f6ec86e-5622-45f6-9565-edbc09cbf5b6,500000002746,县级,云阳县凤鸣镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6515a137-0230-480c-96a2-c40d7068497e,500000002748,县级,云阳县盘龙街道社区卫生服务中心,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8f8f73cd-267d-4c2e-b9ca-7e70fc74b1c3,500000002750,县级,云阳县青龙街道滨江社区卫生服务中心,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,df130d73-2c3a-419f-a0e0-2262b488a309,500000002754,县级,云阳县青龙街道社区卫生服务中心,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2cf607b7-9405-46cc-a56c-660f7a117d1c,500000002756,县级,云阳县云阳镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a5138259-af65-4ea5-a80b-50d5c9b7fe8f,500000002760,县级,云阳县红狮镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6f0743d9-bc3d-465f-bb05-ff8888b987c6,500000002764,县级,云阳县高阳镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,589e2586-fad0-4b96-a7f8-3b0dab8e77a0,500000002766,县级,云阳县双龙镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,453cb35f-2b34-42c5-9a3a-a50a824fd566,500000002768,县级,云阳县渠马镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a0ea6643-0c9f-4315-a6f0-293999cc183b,500000002770,县级,云阳县养鹿镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,fddf427b-8cb5-4e56-9968-9f6850dc1079,500000002772,县级,云阳县栖霞镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1d96facf-5a51-4fa7-bf83-a9b5a5570358,500000002774,县级,云阳县洞鹿乡卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3385f066-0b90-4a7c-b692-3cda8f563124,500000002780,县级,云阳县上坝乡卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0f9c7028-cb69-4c68-8fdd-dcb018ca0a77,500000002808,县级,云阳县平安镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9c16c89b-a204-49c6-ad8e-f9b3d7ced8ed,500000002810,县级,云阳县外郎乡卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,968d73f6-28f8-4554-b00f-aa4b1fc1ebfc,500000002812,,云阳县益康医院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,732c6aca-2f98-4a9e-865d-e6b9efd31aec,500000002820,县级,云阳县大阳镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,cf3d2565-b9c9-462a-b478-fa9a6e2255c1,500000002834,县级,云阳县江口镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,fb400400-8074-46b4-a3ad-5b4345bd2e2d,500000002836,县级,云阳县沙市镇中心卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4f9706a2-421d-4248-bdab-45dd4399d366,500000002840,县级,云阳县新津乡卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4c393a24-43ea-4457-8f01-d416b9498d22,500000002842,县级,云阳县龙洞镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,629c89b2-ea0c-4161-9cce-7c659d8771df,500000002844,县级,云阳县双土镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b4e5d80c-1d6d-4f99-a9f3-34e97d67e575,500000002848,县级,云阳县桑坪镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,14844fd0-8356-435f-8ab9-b483e985720e,500000002850,县级,云阳县堰坪镇卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b86d939b-183e-45ad-82d4-9121d5f00af7,500000002852,县级,云阳县普安乡卫生院,,,,,,,,,云阳县,500235,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a0af9daa-0171-4f9f-bfe0-ad09e7f1763c,500000002854,县级,奉节县草堂镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7a944ec3-863b-4b4c-811b-7eef97a16f4e,500000002856,县级,奉节县汾河镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7bc4c57c-335e-49c4-bf5d-61f9737c9d61,500000002858,县级,奉节县白帝镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8df44214-e047-43e0-a978-890ffe5b49dd,500000002860,县级,奉节县康乐镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8dc6e533-666c-4aa8-8cbb-fa1302dff2e9,500000002862,县级,奉节县竹园镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,baaa7169-04a0-4145-8839-715fdf3a73c2,500000002864,县级,奉节县公平镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d46dd84f-1120-4dbe-b765-ac8723ab119f,500000002866,县级,奉节县红土乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,aa9baf6a-470b-490c-aa2f-4eadf1b7f713,500000002868,县级,奉节县甲高镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ebe034d0-1431-4762-86f1-555122477b72,500000002870,县级,奉节县羊市镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,43aec966-03f1-464b-a0b5-5e64eb6a2edb,500000002872,县级,奉节县安坪镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,78666c5d-fe4b-448d-98b4-ad7724582fb5,500000002874,县级,奉节县吐祥镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b43e407c-67d7-4583-852a-7c90ad586c13,500000002876,县级,奉节县青龙镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a7ae849c-3fa5-4a49-9be8-ccdc20569ef3,500000002878,县级,奉节县兴隆镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1f9fb148-1ecf-4ce9-8839-cdcf3e5fe59c,500000002880,县级,奉节县龙桥土家族乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f0257870-5213-4dc2-b461-6474e977f110,500000002882,县级,奉节县长安土家族乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1256b9b5-6e0b-48fc-97a8-3e616af8535e,500000002884,县级,奉节县新民镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e7593ae8-445f-46a7-9c5b-df3c70224cf3,500000002886,县级,奉节县永安街道社区卫生服务中心,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3844d4fa-0967-4836-9da7-60c0157a2033,500000002888,县级,奉节县冯坪乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c8576f1c-e281-4099-9c3f-b441b9e6a4a0,500000002890,县级,奉节县五马镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,302aa2d5-5198-4057-a3e0-9858516991f7,500000002892,县级,奉节县鹤峰乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c3a9195f-dfcc-430b-bb96-3aaa7102cd99,500000002894,县级,奉节县朱衣镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a07c579e-06e1-4b7e-b6c3-a3bbb15ed999,500000002896,县级,奉节县平安乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b24a6bc5-a0ae-4b31-a463-c2d0adb6e231,500000002898,县级,奉节县永乐镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,0349df35-6968-4f33-94b8-e085eaf53c4c,500000002900,县级,奉节县云雾土家族乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,03be3942-364c-44ff-8632-bab168849845,500000002902,县级,奉节县太和土家族乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,fd7c6b7d-21c2-4b98-92dc-b65bcc9505d7,500000002904,县级,奉节县岩湾乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,baeee3fa-b492-4b6e-a9f2-752f62593411,500000002906,县级,奉节县大树镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c3bc5ae7-ced9-4e9d-90a0-db86adc8cc9e,500000002908,县级,奉节县石岗乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1f7d4723-ce61-40fe-9830-26e52dc09d77,500000002910,县级,奉节县康坪乡卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4950941a-32e3-40fd-8e15-330d800a3d04,500000002912,县级,奉节县青莲镇中心卫生院,,,,,,,,,奉节县,500236,,,,,,,,,,,,,,,,,,,,,,,,,,
